SpectraSuite Datei
++++++++++++++++++++++++++++++++++++
Datum: Mon Mar 05 09:58:08 CET 2018
Benutzer: Admin
Dark-Spektrum vorhanden: Ja
Referenz-Spektrum vorhanden: Nein
Zahl der probierten Teilspektren: 1
Spektrometer: USB4F05832
Integrationszeit (usec): 200000 (USB4F05832)
Spektren Durchschnitt berechnet: 10 (USB4F05832)
Boxcar Gl‰ttung: 0 (USB4F05832)
Dunkelstromkorrektur: Nein (USB4F05832)
Puls/Lampe aktiviert: Nein (USB4F05832)
Correct for Detector Non-linearity: Nein (USB4F05832)
Streulichtkorrektur: Nein (USB4F05832)
Anzahl Pixel in verarbeitetem Spektrum: 3648
>>>>>Begin Processed Spectral Data<<<<<
177,54	-9,42
177,75	-9,42
177,97	-9,42
178,19	-18,64
178,41	32,97
178,63	-13,52
178,85	15,36
179,07	5,12
179,29	-4,30
179,51	11,67
179,73	23,14
179,95	-22,32
180,17	-4,30
180,39	-2,05
180,61	-12,08
180,83	0,61
181,05	39,94
181,27	-2,05
181,49	-4,71
181,71	35,84
181,92	36,45
182,14	25,39
182,36	11,47
182,58	-39,12
182,80	-0,20
183,02	26,62
183,24	-10,65
183,46	1,23
183,68	18,43
183,90	9,22
184,12	59,19
184,34	3,07
184,56	-16,59
184,78	-32,15
185,00	30,31
185,21	-15,36
185,43	10,04
185,65	27,03
185,87	-20,68
186,09	-14,95
186,31	-21,50
186,53	26,62
186,75	13,52
186,97	32,56
187,19	18,43
187,41	8,19
187,63	-12,90
187,84	-3,69
188,06	-16,59
188,28	18,02
188,50	32,97
188,72	12,49
188,94	26,62
189,16	-1,23
189,38	6,96
189,60	31,95
189,82	-15,77
190,03	-18,23
190,25	15,97
190,47	17,82
190,69	1,02
190,91	11,88
191,13	7,99
191,35	5,32
191,57	13,52
191,79	15,97
192,01	31,54
192,22	-23,76
192,44	9,01
192,66	45,67
192,88	2,87
193,10	30,51
193,32	3,48
193,54	18,64
193,76	26,01
193,98	36,04
194,19	-13,31
194,41	-28,06
194,63	-9,63
194,85	-11,88
195,07	10,44
195,29	12,49
195,51	5,94
195,73	22,32
195,94	14,54
196,16	12,29
196,38	-9,83
196,60	-14,75
196,82	9,83
197,04	-5,94
197,26	-7,17
197,48	23,96
197,69	0,82
197,91	-24,78
198,13	7,99
198,35	4,71
198,57	26,62
198,79	-5,53
199,01	27,03
199,22	19,05
199,44	10,04
199,66	-14,75
199,88	-1,43
200,10	1,23
200,32	17,00
200,54	23,55
200,75	-17,00
200,97	16,18
201,19	-8,60
201,41	-39,32
201,63	16,59
201,85	6,76
202,06	9,63
202,28	7,17
202,50	10,65
202,72	7,37
202,94	-7,58
203,16	1,43
203,38	-2,87
203,59	15,97
203,81	6,55
204,03	7,58
204,25	15,97
204,47	15,77
204,69	6,55
204,90	0,20
205,12	12,29
205,34	-9,63
205,56	-1,64
205,78	22,53
206,00	-13,72
206,21	0,01
206,43	5,32
206,65	15,36
206,87	-22,53
207,09	30,31
207,30	-12,08
207,52	26,21
207,74	14,13
207,96	-7,78
208,18	2,87
208,40	-9,01
208,61	20,27
208,83	36,25
209,05	0,82
209,27	22,53
209,49	45,26
209,70	24,99
209,92	32,15
210,14	-12,49
210,36	41,37
210,58	-3,28
210,79	-3,28
211,01	44,85
211,23	12,49
211,45	15,97
211,67	1,84
211,88	41,57
212,10	1,43
212,32	13,93
212,54	26,83
212,76	2,66
212,97	10,85
213,19	24,99
213,41	0,20
213,63	32,97
213,85	-2,46
214,06	19,46
214,28	12,29
214,50	-19,25
214,72	28,06
214,94	11,06
215,15	48,74
215,37	3,07
215,59	47,72
215,81	-14,34
216,02	20,27
216,24	18,64
216,46	7,99
216,68	-2,66
216,90	17,20
217,11	-14,75
217,33	11,67
217,55	4,10
217,77	-10,65
217,98	6,35
218,20	27,65
218,42	-4,30
218,64	-4,71
218,85	6,35
219,07	20,89
219,29	40,75
219,51	12,49
219,73	4,71
219,94	22,53
220,16	-8,19
220,38	-2,05
220,60	-2,25
220,81	23,96
221,03	-17,41
221,25	42,80
221,47	1,84
221,68	-26,01
221,90	-0,41
222,12	-5,32
222,34	-2,66
222,55	1,43
222,77	15,15
222,99	16,38
223,21	18,23
223,42	26,83
223,64	12,29
223,86	13,11
224,08	-6,55
224,29	38,30
224,51	45,06
224,73	14,54
224,94	-29,70
225,16	2,25
225,38	11,88
225,60	-6,14
225,81	-15,36
226,03	10,65
226,25	15,36
226,47	-2,46
226,68	-2,25
226,90	27,03
227,12	9,83
227,33	24,78
227,55	13,72
227,77	28,88
227,99	-9,22
228,20	13,93
228,42	1,23
228,64	14,34
228,86	40,75
229,07	5,12
229,29	27,24
229,51	37,68
229,72	3,07
229,94	-9,83
230,16	26,62
230,38	1,64
230,59	-16,79
230,81	-5,94
231,03	34,82
231,24	18,23
231,46	9,42
231,68	23,76
231,89	-26,21
232,11	-5,73
232,33	35,63
232,55	3,89
232,76	-10,24
232,98	16,38
233,20	40,75
233,41	18,43
233,63	0,01
233,85	40,34
234,06	21,91
234,28	4,92
234,50	32,56
234,71	7,37
234,93	-0,82
235,15	-3,28
235,37	21,09
235,58	31,95
235,80	3,07
236,02	2,87
236,23	-7,17
236,45	51,61
236,67	32,56
236,88	18,64
237,10	-18,84
237,32	7,78
237,53	8,19
237,75	-6,55
237,97	-11,47
238,18	64,51
238,40	18,64
238,62	19,25
238,83	24,37
239,05	43,83
239,27	12,70
239,48	47,31
239,70	20,07
239,92	4,51
240,13	1,64
240,35	6,55
240,57	20,68
240,78	21,09
241,00	-0,82
241,22	-20,07
241,43	-1,02
241,65	47,51
241,87	-1,84
