-1,,,,,,,,,,-0.0188614
-0.9,,,,,,,,,,-0.0129157
-0.8,,,,,,,,,,-0.0191522
-0.7,,,,,,,,,,-0.0653811
-0.6,,,,,,,,,,-0.137728
-0.5,,,,,,,,,,-0.224812
-0.4,,,,,,,,,,-0.319275
-0.3,,,,,,,,,,-0.385272
-0.2,,,,,,,,,,-0.443613
-0.0999999,,,,,,,,,,-0.528358
7.30157e-08,,,,,,,,,,-1.315
0.1,,,,,,,,,,-0.525559
0.2,,,,,,,,,,-0.437769
0.3,,,,,,,,,,-0.378063
0.4,,,,,,,,,,-0.310306
0.5,,,,,,,,,,-0.21705
0.6,,,,,,,,,,-0.131192
0.7,,,,,,,,,,-0.0621558
0.8,,,,,,,,,,-0.0174757
0.9,,,,,,,,,,-0.00630626
