-0.6,,,,,,,,,,-0.508658
-0.5,,,,,,,,,,-0.510284
-0.4,,,,,,,,,,-0.511793
-0.3,,,,,,,,,,-0.513172
-0.2,,,,,,,,,,-0.514419
-0.1,,,,,,,,,,-0.515529
-1.63913e-08,,,,,,,,,,-0.516501
0.1,,,,,,,,,,-0.517322
0.2,,,,,,,,,,-0.517974
0.3,,,,,,,,,,-0.518447
0.4,,,,,,,,,,-0.51874
0.5,,,,,,,,,,-0.518857
0.6,,,,,,,,,,-0.518806
