-5,,,,,,,,,,67621.3
-4.9,,,,,,,,,,66156.5
-4.8,,,,,,,,,,65001.6
-4.7,,,,,,,,,,64022.7
-4.6,,,,,,,,,,63219.7
-4.5,,,,,,,,,,61669.3
-4.4,,,,,,,,,,59989.8
-4.3,,,,,,,,,,58486.3
-4.2,,,,,,,,,,57045.9
-4.1,,,,,,,,,,55896.6
-4,,,,,,,,,,54923
-3.9,,,,,,,,,,53857.6
-3.8,,,,,,,,,,51995.5
-3.7,,,,,,,,,,50309
-3.6,,,,,,,,,,48798.1
-3.5,,,,,,,,,,47369.4
-3.4,,,,,,,,,,46212.1
-3.3,,,,,,,,,,45230.2
-3.2,,,,,,,,,,43567.3
-3.1,,,,,,,,,,41676.2
-3,,,,,,,,,,39960.5
-2.9,,,,,,,,,,38344.5
-2.8,,,,,,,,,,36982.1
-2.7,,,,,,,,,,35794.6
-2.6,,,,,,,,,,34598.4
-2.5,,,,,,,,,,32483.4
-2.4,,,,,,,,,,30543.3
-2.3,,,,,,,,,,28778.3
-2.2,,,,,,,,,,27134.7
-2.1,,,,,,,,,,25722.3
-2,,,,,,,,,,24484.5
-1.9,,,,,,,,,,22697.8
-1.8,,,,,,,,,,20618.8
-1.7,,,,,,,,,,18714.4
-1.6,,,,,,,,,,16951.4
-1.5,,,,,,,,,,15399.3
-1.4,,,,,,,,,,14021.5
-1.3,,,,,,,,,,12757.3
-1.2,,,,,,,,,,10883.4
-1.1,,,,,,,,,,9183.87
-1,,,,,,,,,,7658.59
-0.900003,,,,,,,,,,6295.29
-0.800003,,,,,,,,,,5120.86
-0.700003,,,,,,,,,,4120.36
-0.600003,,,,,,,,,,3130.86
-0.500003,,,,,,,,,,2174.22
-0.400003,,,,,,,,,,1391.5
-0.300003,,,,,,,,,,781.194
-0.200003,,,,,,,,,,347.2
-0.100003,,,,,,,,,,86.8022
-2.51979e-06,,,,,,,,,,5.51108e-08
0.0999975,,,,,,,,,,86.7935
0.199997,,,,,,,,,,347.183
0.299997,,,,,,,,,,781.168
0.399997,,,,,,,,,,1391.47
0.499997,,,,,,,,,,2174.17
0.599997,,,,,,,,,,3130.81
0.699997,,,,,,,,,,4120.31
0.799998,,,,,,,,,,5120.8
0.899998,,,,,,,,,,6295.22
0.999998,,,,,,,,,,7658.52
1.1,,,,,,,,,,9183.79
1.2,,,,,,,,,,10883.3
1.3,,,,,,,,,,12757.2
1.4,,,,,,,,,,14021.4
1.5,,,,,,,,,,15399.3
1.6,,,,,,,,,,16951.3
1.7,,,,,,,,,,18714.3
1.8,,,,,,,,,,20618.7
1.9,,,,,,,,,,22697.7
2,,,,,,,,,,24484.5
2.1,,,,,,,,,,25722.3
2.2,,,,,,,,,,27134.7
2.3,,,,,,,,,,28778.2
2.4,,,,,,,,,,30543.3
2.5,,,,,,,,,,32483.3
2.6,,,,,,,,,,34598.3
2.7,,,,,,,,,,35794.6
2.8,,,,,,,,,,36982
2.9,,,,,,,,,,38344.5
3,,,,,,,,,,39960.5
3.1,,,,,,,,,,41676.2
3.2,,,,,,,,,,43567.2
3.3,,,,,,,,,,45230.1
3.4,,,,,,,,,,46212.1
3.5,,,,,,,,,,47369.4
3.6,,,,,,,,,,48798.1
3.7,,,,,,,,,,50308.9
3.8,,,,,,,,,,51995.4
3.9,,,,,,,,,,53857.5
4,,,,,,,,,,54923
4.1,,,,,,,,,,55896.6
4.2,,,,,,,,,,57045.8
4.3,,,,,,,,,,58486.3
4.4,,,,,,,,,,59989.8
4.5,,,,,,,,,,61669.3
4.6,,,,,,,,,,63219.7
4.7,,,,,,,,,,64022.6
4.8,,,,,,,,,,65001.6
4.9,,,,,,,,,,66156.5
5,,,,,,,,,,67621.3
5.1,,,,,,,,,,69131.1
5.2,,,,,,,,,,70817.4
5.29999,,,,,,,,,,71822
5.39999,,,,,,,,,,72656.6
5.49999,,,,,,,,,,73667.5
5.59999,,,,,,,,,,75003.5
5.69999,,,,,,,,,,76369.8
5.79999,,,,,,,,,,77912.8
5.89999,,,,,,,,,,79426
5.99999,,,,,,,,,,80152.1
