-1,,,,,,,,,,843605
-0.98,,,,,,,,,,843621
-0.96,,,,,,,,,,843637
-0.94,,,,,,,,,,843652
-0.92,,,,,,,,,,843668
-0.9,,,,,,,,,,843684
-0.88,,,,,,,,,,843699
-0.86,,,,,,,,,,843715
-0.84,,,,,,,,,,843731
-0.82,,,,,,,,,,843746
-0.8,,,,,,,,,,843762
-0.78,,,,,,,,,,843777
-0.76,,,,,,,,,,843792
-0.74,,,,,,,,,,843808
-0.72,,,,,,,,,,843823
-0.7,,,,,,,,,,843838
-0.68,,,,,,,,,,843853
-0.66,,,,,,,,,,843869
-0.64,,,,,,,,,,843884
-0.62,,,,,,,,,,843898
-0.6,,,,,,,,,,843913
-0.58,,,,,,,,,,843928
-0.56,,,,,,,,,,843943
-0.54,,,,,,,,,,843958
-0.52,,,,,,,,,,843973
-0.5,,,,,,,,,,843987
-0.48,,,,,,,,,,844002
-0.46,,,,,,,,,,844017
-0.44,,,,,,,,,,844032
-0.42,,,,,,,,,,844047
-0.4,,,,,,,,,,844062
-0.38,,,,,,,,,,844076
-0.36,,,,,,,,,,844091
-0.34,,,,,,,,,,844106
-0.32,,,,,,,,,,844121
-0.3,,,,,,,,,,844135
-0.28,,,,,,,,,,844150
-0.26,,,,,,,,,,844164
-0.24,,,,,,,,,,844179
-0.22,,,,,,,,,,844193
-0.2,,,,,,,,,,844207
-0.18,,,,,,,,,,844222
-0.16,,,,,,,,,,844236
-0.14,,,,,,,,,,844250
-0.12,,,,,,,,,,844264
-0.1,,,,,,,,,,844278
-0.0800004,,,,,,,,,,844293
-0.0600004,,,,,,,,,,844307
-0.0400004,,,,,,,,,,844320
-0.0200004,,,,,,,,,,844334
-3.64631e-07,,,,,,,,,,844348
0.0199996,,,,,,,,,,844362
0.0399996,,,,,,,,,,844375
0.0599996,,,,,,,,,,844389
0.0799996,,,,,,,,,,844403
0.0999996,,,,,,,,,,844416
0.12,,,,,,,,,,844430
0.14,,,,,,,,,,844443
0.16,,,,,,,,,,844457
0.18,,,,,,,,,,844470
0.2,,,,,,,,,,844484
0.22,,,,,,,,,,844497
0.24,,,,,,,,,,844511
0.26,,,,,,,,,,844524
0.28,,,,,,,,,,844538
0.3,,,,,,,,,,844551
0.32,,,,,,,,,,844565
0.34,,,,,,,,,,844578
0.36,,,,,,,,,,844592
0.38,,,,,,,,,,844605
0.4,,,,,,,,,,844618
0.42,,,,,,,,,,844631
0.44,,,,,,,,,,844644
0.46,,,,,,,,,,844657
0.48,,,,,,,,,,844670
0.5,,,,,,,,,,844683
0.52,,,,,,,,,,844696
0.54,,,,,,,,,,844709
0.56,,,,,,,,,,844722
0.58,,,,,,,,,,844734
0.6,,,,,,,,,,844747
0.62,,,,,,,,,,844760
0.64,,,,,,,,,,844772
0.66,,,,,,,,,,844785
0.68,,,,,,,,,,844797
0.7,,,,,,,,,,844810
0.72,,,,,,,,,,844822
0.74,,,,,,,,,,844834
0.76,,,,,,,,,,844847
0.779999,,,,,,,,,,844859
0.799999,,,,,,,,,,844871
0.819999,,,,,,,,,,844883
0.839999,,,,,,,,,,844896
0.859999,,,,,,,,,,844908
0.879999,,,,,,,,,,844920
0.899999,,,,,,,,,,844933
0.919999,,,,,,,,,,844945
0.939999,,,,,,,,,,844958
0.959999,,,,,,,,,,844970
0.979999,,,,,,,,,,844982
0.999999,,,,,,,,,,844994
