1	145
2	112
3	73
4	65
5	67
6	34
7	26
8	39
9	29
10	30
11	34
12	20
13	16
14	18
15	23
16	6
17	13
18	14
19	17
20	9
21	11
22	10
23	18
24	7
25	11
26	9
27	12
28	8
29	11
30	7
31	4
32	6
33	7
34	14
35	7
36	6
37	5
38	2
39	7
40	10
41	12
