43	1
44	1
45	0
46	2
47	1
48	3
49	3
50	9
51	16
52	14
53	22
54	14
55	35
56	39
57	30
58	74
59	66
60	74
61	66
62	76
63	82
64	98
65	98
66	109
67	115
68	103
69	105
70	109
71	113
72	99
73	103
74	99
75	88
76	48
77	68
78	66
79	54
80	45
81	42
82	30
83	24
84	25
85	18
86	17
87	10
88	8
89	7
90	4
91	4
92	3
93	1
94	2
95	2
96	1
97	1
98	2
99	0
100	0
101	0
102	1
